nohup: ignoring input
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.55/21 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.55/21 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.55/22 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.55/22 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.55/22 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.55/22 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.55/23 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.55/23 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.55/23 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.55/23 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.55/24 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.55/24 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.55/24 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.55/24 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.55/25 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.55/25 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.55/25 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.55/25 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.55/26 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.55/26 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.55/26 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.55/26 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.55/27 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.55/27 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.55/27 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.55/27 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.55/28 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.55/28 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.55/28 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.55/28 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.55/29 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.55/29 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.55/29 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.55/29 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.55/3 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.55/3 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.55/3 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.55/3 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.55/30 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.55/30 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.55/30 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.55/30 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.55/4 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.55/4 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.55/4 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.55/4 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.55/5 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.55/5 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.55/5 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.55/5 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.55/6 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.55/6 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.55/6 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.55/6 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.55/7 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.55/7 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.55/7 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.55/7 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.55/8 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.55/8 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.55/8 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.55/8 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.55/9 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.55/9 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.55/9 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.55/9 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/1 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/1 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/1 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/1 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/10 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/10 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/10 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/10 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/11 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/11 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/11 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/11 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/12 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/12 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/12 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/12 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/13 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/13 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/13 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/13 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/14 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/14 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/14 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/14 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/15 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/15 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/15 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/15 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/16 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/16 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/16 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/16 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/17 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/17 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/17 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/17 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/18 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/18 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/18 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/18 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/19 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/19 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/19 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/19 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/2 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/2 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/2 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/2 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/20 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/20 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/20 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/20 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/21 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/21 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/21 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/21 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/22 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/22 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/22 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/22 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/23 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/23 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/23 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/23 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/24 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/24 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/24 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/24 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/25 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/25 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/25 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/25 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/26 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/26 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/26 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/26 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/27 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/27 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/27 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/27 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/28 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/28 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/28 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/28 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/29 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/29 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/29 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/29 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/3 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/3 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/3 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/3 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/30 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/30 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/30 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/30 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/4 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/4 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/4 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/4 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/5 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/5 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/5 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/5 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/6 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/6 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/6 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/6 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/7 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/7 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/7 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/7 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/8 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/8 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.6/8 251 25 finished
